time, main.main,main.sha512,main.sha1,main.new,sha1.digest,sha1.hexdigest,sha1._digest,sha1.handle,sha1.__init__,sha2_64.digest,sha2_64.hexdigest,sha2_64.handle,sha2_64.__init__,sha512._digest
1.788569935,0,0,0,1,1,0,1,0,1,0,1,0,0,0
1.7752872199999998,0,0,0,1,1,0,1,0,1,0,1,0,0,0
1.7610955590000001,0,0,0,1,1,0,1,0,1,0,1,0,0,0
1.699331657,0,0,0,1,1,0,1,0,1,1,1,1,1,1
1.7249645679999999,0,0,0,1,1,0,1,0,1,1,1,1,1,1
1.6778068410000002,0,0,0,1,1,0,1,0,1,1,1,1,1,1
1.728619294,0,0,0,1,1,0,1,0,1,1,1,1,1,0
1.686581479,0,0,0,1,1,0,1,0,1,1,1,1,1,0
1.694222997,0,0,0,1,1,0,1,0,1,1,1,1,1,0
1.6999753119999998,0,0,0,1,1,0,1,0,1,0,1,1,0,1
1.723188858,0,0,0,1,1,0,1,0,1,0,1,1,0,1
1.7196852429999998,0,0,0,1,1,0,1,0,1,0,1,1,0,1
1.69209413,0,0,0,1,1,0,1,0,1,0,1,1,0,0
1.6775986610000002,0,0,0,1,1,0,1,0,1,0,1,1,0,0
1.691635286,0,0,0,1,1,0,1,0,1,0,1,1,0,0
1.8003923380000002,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1.8187111729999998,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1.791946592,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1.834377189,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1.865828342,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1.7990664369999998,0,0,0,1,1,0,1,0,1,0,0,0,0,0
1.711938017,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1.7277520349999997,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1.7121959889999998,0,0,0,1,1,0,1,0,1,1,0,1,1,1
1.7077705629999997,0,0,0,1,1,0,1,0,1,1,0,1,1,0
1.713570593,0,0,0,1,1,0,1,0,1,1,0,1,1,0
1.680904319,0,0,0,1,1,0,1,0,1,1,0,1,1,0
1.602298188,0,0,0,1,0,1,0,1,1,1,0,1,0,1
1.624059728,0,0,0,1,0,1,0,1,1,1,0,1,0,1
1.6074370619999998,0,0,0,1,0,1,0,1,1,1,0,1,0,1
1.6117028629999999,0,0,0,1,0,1,0,1,1,1,0,1,0,0
1.6160480600000002,0,0,0,1,0,1,0,1,1,1,0,1,0,0
1.6269858460000002,0,0,0,1,0,1,0,1,1,1,0,1,0,0
1.703331529,0,0,0,1,0,1,0,1,1,1,0,0,0,1
1.682119236,0,0,0,1,0,1,0,1,1,1,0,0,0,1
1.700202116,0,0,0,1,0,1,0,1,1,1,0,0,0,1
1.676978236,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1.700260191,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1.706896059,0,0,0,1,0,1,0,1,1,1,0,0,0,0
1.687490312,0,0,0,1,0,1,0,1,1,0,1,0,1,1
1.678729798,0,0,0,1,0,1,0,1,1,0,1,0,1,1
1.6705779520000001,0,0,0,1,0,1,0,1,1,0,1,0,1,1
1.665052156,0,0,0,1,0,1,0,1,1,0,1,0,1,0
1.671137104,0,0,0,1,0,1,0,1,1,0,1,0,1,0
1.658867307,0,0,0,1,0,1,0,1,1,0,1,0,1,0
1.6054008770000001,0,0,0,1,0,1,0,1,1,1,1,1,0,1
1.608488339,0,0,0,1,0,1,0,1,1,1,1,1,0,1
1.6213880649999999,0,0,0,1,0,1,0,1,1,1,1,1,0,1
1.598782069,0,0,0,1,0,1,0,1,1,1,1,1,0,0
1.615285005,0,0,0,1,0,1,0,1,1,1,1,1,0,0
1.627279153,0,0,0,1,0,1,0,1,1,1,1,1,0,0
1.7462884460000003,0,0,0,1,0,1,0,1,1,0,0,0,1,1
1.739910567,0,0,0,1,0,1,0,1,1,0,0,0,1,1
1.7527679630000002,0,0,0,1,0,1,0,1,1,0,0,0,1,1
1.7444177060000001,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1.739705071,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1.710640926,0,0,0,1,0,1,0,1,1,0,0,0,1,0
1.679017399,0,0,0,1,0,1,0,1,1,1,1,0,0,1
1.715361316,0,0,0,1,0,1,0,1,1,1,1,0,0,1
1.711704886,0,0,0,1,0,1,0,1,1,1,1,0,0,1
1.6937722,0,0,0,1,0,1,0,1,1,1,1,0,0,0
1.7587693089999998,0,0,0,1,0,1,0,1,1,1,1,0,0,0
1.693600014,0,0,0,1,0,1,0,1,1,1,1,0,0,0
1.703802853,0,0,0,1,0,1,0,1,1,1,1,0,1,1
1.676808223,0,0,0,1,0,1,0,1,1,1,1,0,1,1
1.6717299689999998,0,0,0,1,0,1,0,1,1,1,1,0,1,1
1.6690042370000002,0,0,0,1,0,1,0,1,1,1,1,0,1,0
1.685541312,0,0,0,1,0,1,0,1,1,1,1,0,1,0
1.680232981,0,0,0,1,0,1,0,1,1,1,1,0,1,0
1.6854535529999999,0,0,0,1,0,1,0,1,1,0,0,1,1,1
1.6668246949999999,0,0,0,1,0,1,0,1,1,0,0,1,1,1
1.627697395,0,0,0,1,0,1,0,1,1,0,0,1,1,1
1.6868615129999998,0,0,0,1,0,1,0,1,1,0,0,1,1,0
1.683369252,0,0,0,1,0,1,0,1,1,0,0,1,1,0
1.6617850189999999,0,0,0,1,0,1,0,1,1,0,0,1,1,0
1.6970333169999998,0,0,0,1,0,1,0,1,1,1,0,0,1,1
1.702531105,0,0,0,1,0,1,0,1,1,1,0,0,1,1
1.671032265,0,0,0,1,0,1,0,1,1,1,0,0,1,1
1.656115477,0,0,0,1,0,1,0,1,1,1,0,0,1,0
1.698060556,0,0,0,1,0,1,0,1,1,1,0,0,1,0
1.668302604,0,0,0,1,0,1,0,1,1,1,0,0,1,0
1.609522205,0,0,0,1,0,1,0,1,1,0,1,1,1,1
1.626972858,0,0,0,1,0,1,0,1,1,0,1,1,1,1
1.613565795,0,0,0,1,0,1,0,1,1,0,1,1,1,1
1.5843061920000001,0,0,0,1,0,1,0,1,1,0,1,1,1,0
1.584440857,0,0,0,1,0,1,0,1,1,0,1,1,1,0
1.5784257130000001,0,0,0,1,0,1,0,1,1,0,1,1,1,0
1.6756665060000002,0,0,0,1,0,1,0,1,1,0,0,1,0,1
1.655795645,0,0,0,1,0,1,0,1,1,0,0,1,0,1
1.6935193110000002,0,0,0,1,0,1,0,1,1,0,0,1,0,1
1.6658056140000002,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1.682381831,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1.667367601,0,0,0,1,0,1,0,1,1,0,0,1,0,0
1.686002663,0,0,0,1,0,1,0,1,1,0,1,0,0,1
1.7054887369999998,0,0,0,1,0,1,0,1,1,0,1,0,0,1
1.703788643,0,0,0,1,0,1,0,1,1,0,1,0,0,1
1.712096742,0,0,0,1,0,1,0,1,1,0,1,0,0,0
1.715938334,0,0,0,1,0,1,0,1,1,0,1,0,0,0
1.6819973409999998,0,0,0,1,0,1,0,1,1,0,1,0,0,0
1.595923476,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1.6171517020000001,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1.632724141,0,0,0,1,0,1,0,1,1,1,1,1,1,1
1.595321931,0,0,0,1,0,1,0,1,1,1,1,1,1,0
1.6016306729999998,0,0,0,1,0,1,0,1,1,1,1,1,1,0
1.611407332,0,0,0,1,0,1,0,1,1,1,1,1,1,0
1.636231048,0,0,0,1,0,1,0,1,1,0,1,1,0,1
1.612790864,0,0,0,1,0,1,0,1,1,0,1,1,0,1
1.623193969,0,0,0,1,0,1,0,1,1,0,1,1,0,1
1.6004886100000002,0,0,0,1,0,1,0,1,1,0,1,1,0,0
1.594422313,0,0,0,1,0,1,0,1,1,0,1,1,0,0
1.5985904750000002,0,0,0,1,0,1,0,1,1,0,1,1,0,0
1.7304582960000001,0,0,0,1,0,1,0,1,1,0,0,0,0,1
1.730639801,0,0,0,1,0,1,0,1,1,0,0,0,0,1
1.7280593960000001,0,0,0,1,0,1,0,1,1,0,0,0,0,1
1.762770218,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1.7393445260000002,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1.7251915049999997,0,0,0,1,0,1,0,1,1,0,0,0,0,0
1.610956174,0,0,0,1,0,1,0,1,1,1,0,1,1,1
1.628924243,0,0,0,1,0,1,0,1,1,1,0,1,1,1
1.588161197,0,0,0,1,0,1,0,1,1,1,0,1,1,1
1.61041024,0,0,0,1,0,1,0,1,1,1,0,1,1,0
1.596835912,0,0,0,1,0,1,0,1,1,1,0,1,1,0
1.634821399,0,0,0,1,0,1,0,1,1,1,0,1,1,0
1.628267103,0,0,0,1,1,0,0,1,0,1,0,1,0,1
1.604486679,0,0,0,1,1,0,0,1,0,1,0,1,0,1
1.62072706,0,0,0,1,1,0,0,1,0,1,0,1,0,1
1.6283348069999999,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1.635995098,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1.634928359,0,0,0,1,1,0,0,1,0,1,0,1,0,0
1.719462678,0,0,0,1,1,0,0,1,0,1,0,0,0,1
1.686727457,0,0,0,1,1,0,0,1,0,1,0,0,0,1
1.7420009470000002,0,0,0,1,1,0,0,1,0,1,0,0,0,1
1.7144137819999998,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1.693362054,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1.7046477219999998,0,0,0,1,1,0,0,1,0,1,0,0,0,0
1.7026978369999997,0,0,0,1,1,0,0,1,0,0,1,0,1,1
1.6965046269999997,0,0,0,1,1,0,0,1,0,0,1,0,1,1
1.696094251,0,0,0,1,1,0,0,1,0,0,1,0,1,1
1.6814800939999999,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1.6762762860000002,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1.6674114640000002,0,0,0,1,1,0,0,1,0,0,1,0,1,0
1.5940842839999998,0,0,0,1,1,0,0,1,0,1,1,1,0,1
1.6042177030000002,0,0,0,1,1,0,0,1,0,1,1,1,0,1
1.606364662,0,0,0,1,1,0,0,1,0,1,1,1,0,1
1.629613798,0,0,0,1,1,0,0,1,0,1,1,1,0,0
1.602457055,0,0,0,1,1,0,0,1,0,1,1,1,0,0
1.612141475,0,0,0,1,1,0,0,1,0,1,1,1,0,0
1.7365535199999997,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1.739968417,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1.7033558210000002,0,0,0,1,1,0,0,1,0,0,0,0,1,1
1.7202150219999999,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1.737342029,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1.708994385,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1.718108896,0,0,0,1,1,0,0,1,0,1,1,0,0,1
1.685691534,0,0,0,1,1,0,0,1,0,1,1,0,0,1
1.672378127,0,0,0,1,1,0,0,1,0,1,1,0,0,1
1.7146037600000001,0,0,0,1,1,0,0,1,0,1,1,0,0,0
1.6839353209999999,0,0,0,1,1,0,0,1,0,1,1,0,0,0
1.694447163,0,0,0,1,1,0,0,1,0,1,1,0,0,0
1.678615214,0,0,0,1,1,0,0,1,0,1,1,0,1,1
1.6940283269999998,0,0,0,1,1,0,0,1,0,1,1,0,1,1
1.7145902750000002,0,0,0,1,1,0,0,1,0,1,1,0,1,1
1.7092657789999999,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1.6815311030000002,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1.689583163,0,0,0,1,1,0,0,1,0,1,1,0,1,0
1.673472643,0,0,0,1,1,0,0,1,0,0,0,1,1,1
1.6607724910000001,0,0,0,1,1,0,0,1,0,0,0,1,1,1
1.657164285,0,0,0,1,1,0,0,1,0,0,0,1,1,1
1.629028314,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1.6282847290000002,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1.61619713,0,0,0,1,1,0,0,1,0,0,0,1,1,0
1.7046209799999998,0,0,0,1,1,0,0,1,0,1,0,0,1,1
1.732617453,0,0,0,1,1,0,0,1,0,1,0,0,1,1
1.725752855,0,0,0,1,1,0,0,1,0,1,0,0,1,1
1.6872348650000002,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1.722924481,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1.68289004,0,0,0,1,1,0,0,1,0,1,0,0,1,0
1.634493143,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1.636807289,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1.616178701,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1.5937353490000001,0,0,0,1,1,0,0,1,0,0,1,1,1,0
1.578348657,0,0,0,1,1,0,0,1,0,0,1,1,1,0
1.59233669,0,0,0,1,1,0,0,1,0,0,1,1,1,0
1.6470315279999999,0,0,0,1,1,0,0,1,0,0,0,1,0,1
1.655459904,0,0,0,1,1,0,0,1,0,0,0,1,0,1
1.646835223,0,0,0,1,1,0,0,1,0,0,0,1,0,1
1.6763855739999998,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1.6373126120000001,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1.6601966,0,0,0,1,1,0,0,1,0,0,0,1,0,0
1.721257204,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1.7833567689999998,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1.699232479,0,0,0,1,1,0,0,1,0,0,1,0,0,1
1.69345957,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1.692019849,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1.7311601639999998,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1.6124455160000002,0,0,0,1,1,0,0,1,0,1,1,1,1,1
1.6236849480000002,0,0,0,1,1,0,0,1,0,1,1,1,1,1
1.6449772009999999,0,0,0,1,1,0,0,1,0,1,1,1,1,1
1.60179452,0,0,0,1,1,0,0,1,0,1,1,1,1,0
1.591977828,0,0,0,1,1,0,0,1,0,1,1,1,1,0
1.6294158840000001,0,0,0,1,1,0,0,1,0,1,1,1,1,0
1.6212043760000001,0,0,0,1,1,0,0,1,0,0,1,1,0,1
1.622920243,0,0,0,1,1,0,0,1,0,0,1,1,0,1
1.595064845,0,0,0,1,1,0,0,1,0,0,1,1,0,1
1.630160979,0,0,0,1,1,0,0,1,0,0,1,1,0,0
1.6173091910000001,0,0,0,1,1,0,0,1,0,0,1,1,0,0
1.5981287570000002,0,0,0,1,1,0,0,1,0,0,1,1,0,0
1.728430886,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1.7561976949999998,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1.735786981,0,0,0,1,1,0,0,1,0,0,0,0,0,1
1.726416423,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1.7131299519999998,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1.7240018959999999,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1.591982771,0,0,0,1,1,0,0,1,0,1,0,1,1,1
1.639759087,0,0,0,1,1,0,0,1,0,1,0,1,1,1
1.622601618,0,0,0,1,1,0,0,1,0,1,0,1,1,1
1.604955129,0,0,0,1,1,0,0,1,0,1,0,1,1,0
1.621280095,0,0,0,1,1,0,0,1,0,1,0,1,1,0
1.596257949,0,0,0,1,1,0,0,1,0,1,0,1,1,0
1.6269349690000001,1,1,0,0,0,1,0,1,0,1,0,1,0,1
1.622810332,1,1,0,0,0,1,0,1,0,1,0,1,0,1
1.6433127990000003,1,1,0,0,0,1,0,1,0,1,0,1,0,1
1.6191211660000002,1,1,0,0,0,1,0,1,0,1,0,1,0,0
1.594995983,1,1,0,0,0,1,0,1,0,1,0,1,0,0
1.598766469,1,1,0,0,0,1,0,1,0,1,0,1,0,0
1.6931288889999998,1,1,0,0,0,1,0,1,0,1,0,0,0,1
1.6812010579999999,1,1,0,0,0,1,0,1,0,1,0,0,0,1
1.704561654,1,1,0,0,0,1,0,1,0,1,0,0,0,1
1.756299904,1,1,0,0,0,1,0,1,0,1,0,0,0,0
1.7497240120000002,1,1,0,0,0,1,0,1,0,1,0,0,0,0
1.701455299,1,1,0,0,0,1,0,1,0,1,0,0,0,0
1.717541345,1,1,0,0,0,1,0,1,0,0,1,0,1,1
1.72220039,1,1,0,0,0,1,0,1,0,0,1,0,1,1
1.6813079679999998,1,1,0,0,0,1,0,1,0,0,1,0,1,1
1.68421836,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1.6927765879999999,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1.692757646,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1.60029432,1,1,0,0,0,1,0,1,0,1,1,1,0,1
1.598077629,1,1,0,0,0,1,0,1,0,1,1,1,0,1
1.59513919,1,1,0,0,0,1,0,1,0,1,1,1,0,1
1.6085507280000002,1,1,0,0,0,1,0,1,0,1,1,1,0,0
1.6189997409999999,1,1,0,0,0,1,0,1,0,1,1,1,0,0
1.608298043,1,1,0,0,0,1,0,1,0,1,1,1,0,0
1.769735383,1,1,0,0,0,1,0,1,0,0,0,0,1,1
1.745997635,1,1,0,0,0,1,0,1,0,0,0,0,1,1
1.729832162,1,1,0,0,0,1,0,1,0,0,0,0,1,1
1.73188995,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1.7526415069999999,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1.7556586539999999,1,1,0,0,0,1,0,1,0,0,0,0,1,0
1.668774828,1,1,0,0,0,1,0,1,0,1,1,0,0,1
1.663299296,1,1,0,0,0,1,0,1,0,1,1,0,0,1
1.675611894,1,1,0,0,0,1,0,1,0,1,1,0,0,1
1.7281358450000002,1,1,0,0,0,1,0,1,0,1,1,0,0,0
1.67310836,1,1,0,0,0,1,0,1,0,1,1,0,0,0
1.6992987030000002,1,1,0,0,0,1,0,1,0,1,1,0,0,0
1.6743864670000002,1,1,0,0,0,1,0,1,0,1,1,0,1,1
1.688841507,1,1,0,0,0,1,0,1,0,1,1,0,1,1
1.685444747,1,1,0,0,0,1,0,1,0,1,1,0,1,1
1.67484088,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1.6702103520000002,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1.6880550569999997,1,1,0,0,0,1,0,1,0,1,1,0,1,0
1.666754571,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1.680892656,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1.661283672,1,1,0,0,0,1,0,1,0,0,0,1,1,1
1.6751330260000001,1,1,0,0,0,1,0,1,0,0,0,1,1,0
1.661313268,1,1,0,0,0,1,0,1,0,0,0,1,1,0
1.673539747,1,1,0,0,0,1,0,1,0,0,0,1,1,0
1.687264219,1,1,0,0,0,1,0,1,0,1,0,0,1,1
1.7180560919999999,1,1,0,0,0,1,0,1,0,1,0,0,1,1
1.702771926,1,1,0,0,0,1,0,1,0,1,0,0,1,1
1.702626012,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1.7040737709999998,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1.712442437,1,1,0,0,0,1,0,1,0,1,0,0,1,0
1.595627027,1,1,0,0,0,1,0,1,0,0,1,1,1,1
1.614530576,1,1,0,0,0,1,0,1,0,0,1,1,1,1
1.585943968,1,1,0,0,0,1,0,1,0,0,1,1,1,1
1.581506054,1,1,0,0,0,1,0,1,0,0,1,1,1,0
1.5927211940000001,1,1,0,0,0,1,0,1,0,0,1,1,1,0
1.587963215,1,1,0,0,0,1,0,1,0,0,1,1,1,0
1.622687607,1,1,0,0,0,1,0,1,0,0,0,1,0,1
1.657096542,1,1,0,0,0,1,0,1,0,0,0,1,0,1
1.647403396,1,1,0,0,0,1,0,1,0,0,0,1,0,1
1.6579117950000002,1,1,0,0,0,1,0,1,0,0,0,1,0,0
1.637668685,1,1,0,0,0,1,0,1,0,0,0,1,0,0
1.673720502,1,1,0,0,0,1,0,1,0,0,0,1,0,0
1.6983744479999998,1,1,0,0,0,1,0,1,0,0,1,0,0,1
1.7000026000000001,1,1,0,0,0,1,0,1,0,0,1,0,0,1
1.6703700879999999,1,1,0,0,0,1,0,1,0,0,1,0,0,1
1.6859395889999997,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1.6924380410000002,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1.686224341,1,1,0,0,0,1,0,1,0,0,1,0,0,0
1.6024543530000002,1,1,0,0,0,1,0,1,0,1,1,1,1,1
1.6162107099999998,1,1,0,0,0,1,0,1,0,1,1,1,1,1
1.604010798,1,1,0,0,0,1,0,1,0,1,1,1,1,1
1.5899165929999999,1,1,0,0,0,1,0,1,0,1,1,1,1,0
1.5757574929999998,1,1,0,0,0,1,0,1,0,1,1,1,1,0
1.6002092570000002,1,1,0,0,0,1,0,1,0,1,1,1,1,0
1.6284885040000001,1,1,0,0,0,1,0,1,0,0,1,1,0,1
1.629866728,1,1,0,0,0,1,0,1,0,0,1,1,0,1
1.631141843,1,1,0,0,0,1,0,1,0,0,1,1,0,1
1.595517766,1,1,0,0,0,1,0,1,0,0,1,1,0,0
1.5995255830000001,1,1,0,0,0,1,0,1,0,0,1,1,0,0
1.6396580740000002,1,1,0,0,0,1,0,1,0,0,1,1,0,0
1.728621846,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1.744483315,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1.7592094289999998,1,1,0,0,0,1,0,1,0,0,0,0,0,1
1.743143095,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1.7282866660000002,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1.8098893029999998,1,1,0,0,0,1,0,1,0,0,0,0,0,0
1.618020217,1,1,0,0,0,1,0,1,0,1,0,1,1,1
1.6031910590000003,1,1,0,0,0,1,0,1,0,1,0,1,1,1
1.594600939,1,1,0,0,0,1,0,1,0,1,0,1,1,1
1.609788086,1,1,0,0,0,1,0,1,0,1,0,1,1,0
1.5960085999999998,1,1,0,0,0,1,0,1,0,1,0,1,1,0
1.590096206,1,1,0,0,0,1,0,1,0,1,0,1,1,0
1.695543416,1,1,0,0,0,1,0,0,0,1,0,1,0,1
1.7007943840000002,1,1,0,0,0,1,0,0,0,1,0,1,0,1
1.7010689010000002,1,1,0,0,0,1,0,0,0,1,0,1,0,1
1.7042415290000001,1,1,0,0,0,1,0,0,0,1,0,1,0,0
1.687639012,1,1,0,0,0,1,0,0,0,1,0,1,0,0
1.7104464540000002,1,1,0,0,0,1,0,0,0,1,0,1,0,0
1.7896193159999998,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1.78306898,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1.7857707929999997,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1.751624775,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1.7854223599999999,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1.8008368420000003,1,1,0,0,0,1,0,0,0,1,0,0,0,0
1.75934284,1,1,0,0,0,1,0,0,0,0,1,0,1,1
1.75744766,1,1,0,0,0,1,0,0,0,0,1,0,1,1
1.7765376560000001,1,1,0,0,0,1,0,0,0,0,1,0,1,1
1.779604878,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1.7894659169999998,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1.771817588,1,1,0,0,0,1,0,0,0,0,1,0,1,0
1.6801509869999998,1,1,0,0,0,1,0,0,0,1,1,1,0,1
1.695169816,1,1,0,0,0,1,0,0,0,1,1,1,0,1
1.687222274,1,1,0,0,0,1,0,0,0,1,1,1,0,1
1.695983561,1,1,0,0,0,1,0,0,0,1,1,1,0,0
1.69874402,1,1,0,0,0,1,0,0,0,1,1,1,0,0
1.7100484360000001,1,1,0,0,0,1,0,0,0,1,1,1,0,0
1.846996785,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1.8030821760000002,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1.8423683439999998,1,1,0,0,0,1,0,0,0,0,0,0,1,1
1.790649628,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1.805304133,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1.8105719269999998,1,1,0,0,0,1,0,0,0,0,0,0,1,0
1.781381048,1,1,0,0,0,1,0,0,0,1,1,0,0,1
1.7685039850000002,1,1,0,0,0,1,0,0,0,1,1,0,0,1
1.7899845829999999,1,1,0,0,0,1,0,0,0,1,1,0,0,1
1.7761500730000002,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1.769815818,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1.772862391,1,1,0,0,0,1,0,0,0,1,1,0,0,0
1.7637344069999998,1,1,0,0,0,1,0,0,0,1,1,0,1,1
1.753202733,1,1,0,0,0,1,0,0,0,1,1,0,1,1
1.785921756,1,1,0,0,0,1,0,0,0,1,1,0,1,1
1.758302142,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1.734643542,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1.7528913400000001,1,1,0,0,0,1,0,0,0,1,1,0,1,0
1.803934515,1,1,0,0,0,1,0,0,0,0,0,1,1,1
1.751651146,1,1,0,0,0,1,0,0,0,0,0,1,1,1
1.7470241990000002,1,1,0,0,0,1,0,0,0,0,0,1,1,1
1.7635650680000001,1,1,0,0,0,1,0,0,0,0,0,1,1,0
1.725137522,1,1,0,0,0,1,0,0,0,0,0,1,1,0
1.7645231149999998,1,1,0,0,0,1,0,0,0,0,0,1,1,0
1.794997346,1,1,0,0,0,1,0,0,0,1,0,0,1,1
1.7842521850000002,1,1,0,0,0,1,0,0,0,1,0,0,1,1
1.7586733220000001,1,1,0,0,0,1,0,0,0,1,0,0,1,1
1.797315356,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1.7713369919999997,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1.7879927549999999,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1.6678501890000001,1,1,0,0,0,1,0,0,0,0,1,1,1,1
1.68007738,1,1,0,0,0,1,0,0,0,0,1,1,1,1
1.6835684929999999,1,1,0,0,0,1,0,0,0,0,1,1,1,1
1.693879576,1,1,0,0,0,1,0,0,0,0,1,1,1,0
1.718733856,1,1,0,0,0,1,0,0,0,0,1,1,1,0
1.7154417169999998,1,1,0,0,0,1,0,0,0,0,1,1,1,0
1.738438941,1,1,0,0,0,1,0,0,0,0,0,1,0,1
1.788044734,1,1,0,0,0,1,0,0,0,0,0,1,0,1
1.7631502959999998,1,1,0,0,0,1,0,0,0,0,0,1,0,1
1.7229150199999999,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1.718874709,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1.735331409,1,1,0,0,0,1,0,0,0,0,0,1,0,0
1.8290201199999998,1,1,0,0,0,1,0,0,0,0,1,0,0,1
1.7978561579999999,1,1,0,0,0,1,0,0,0,0,1,0,0,1
1.7810045389999998,1,1,0,0,0,1,0,0,0,0,1,0,0,1
1.7554174,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1.810311526,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1.747423577,1,1,0,0,0,1,0,0,0,0,1,0,0,0
1.6585463310000002,1,1,0,0,0,1,0,0,0,1,1,1,1,1
1.679721203,1,1,0,0,0,1,0,0,0,1,1,1,1,1
1.66531056,1,1,0,0,0,1,0,0,0,1,1,1,1,1
1.687730577,1,1,0,0,0,1,0,0,0,1,1,1,1,0
1.7094233669999999,1,1,0,0,0,1,0,0,0,1,1,1,1,0
1.6749720330000002,1,1,0,0,0,1,0,0,0,1,1,1,1,0
1.8195616390000002,1,1,0,0,0,1,0,0,0,0,1,1,0,1
