time, main.kruskal,main.make_set,main.make_tuple,main.create_nodes,main.convert_to_set,main.output_result,main.main,union_find.union,union_find.find,union_find.add_node,union_find.__init__
3.3062297579999997,0,0,0,1,1,0,1,1,1,1,0
3.362760177,0,0,0,1,1,0,1,1,1,1,0
3.33867876,0,0,0,1,1,0,1,1,1,1,0
5.149689147,0,0,0,1,1,0,1,0,0,0,1
5.2095305640000005,0,0,0,1,1,0,1,0,0,0,1
5.380767021,0,0,0,1,1,0,1,0,0,0,1
3.344899986,0,0,0,1,1,0,1,1,1,0,0
3.3726769890000003,0,0,0,1,1,0,1,1,1,0,0
3.3676108229999997,0,0,0,1,1,0,1,1,1,0,0
3.352389099,0,0,0,1,1,0,1,1,1,0,1
3.3553486620000004,0,0,0,1,1,0,1,1,1,0,1
3.314719024,0,0,0,1,1,0,1,1,1,0,1
5.315751443,0,0,0,1,1,0,1,0,0,1,1
5.313330778,0,0,0,1,1,0,1,0,0,1,1
5.2192406579999995,0,0,0,1,1,0,1,0,0,1,1
5.179498987,0,0,0,1,1,0,1,1,0,0,1
5.173809877,0,0,0,1,1,0,1,1,0,0,1
5.301307345000001,0,0,0,1,1,0,1,1,0,0,1
3.367830728,0,0,0,1,1,0,1,0,1,1,1
3.349896893,0,0,0,1,1,0,1,0,1,1,1
3.332510162,0,0,0,1,1,0,1,0,1,1,1
5.271724515,0,0,0,1,1,0,1,0,0,1,0
5.264657338,0,0,0,1,1,0,1,0,0,1,0
5.242321731,0,0,0,1,1,0,1,0,0,1,0
3.399018093,0,0,0,1,1,0,1,0,1,0,0
3.4004958939999996,0,0,0,1,1,0,1,0,1,0,0
3.422738982,0,0,0,1,1,0,1,0,1,0,0
3.393895899,0,0,0,1,1,0,1,1,1,1,1
3.33951364,0,0,0,1,1,0,1,1,1,1,1
3.3401708290000003,0,0,0,1,1,0,1,1,1,1,1
3.331576226,0,0,0,1,1,0,1,0,1,1,0
3.313580646,0,0,0,1,1,0,1,0,1,1,0
3.355572702,0,0,0,1,1,0,1,0,1,1,0
5.190183722,0,0,0,1,1,0,1,0,0,0,0
5.1153773010000005,0,0,0,1,1,0,1,0,0,0,0
5.185511235000001,0,0,0,1,1,0,1,0,0,0,0
5.173961822,0,0,0,1,1,0,1,1,0,1,1
5.146907917,0,0,0,1,1,0,1,1,0,1,1
5.325096577,0,0,0,1,1,0,1,1,0,1,1
4.930733303999999,0,1,1,1,0,1,1,1,0,1,0
4.918912532999999,0,1,1,1,0,1,1,1,0,1,0
4.956959551,0,1,1,1,0,1,1,1,0,1,0
4.8915915960000005,0,1,1,1,0,1,1,1,0,0,0
5.164339490000001,0,1,1,1,0,1,1,1,0,0,0
4.933533147,0,1,1,1,0,1,1,1,0,0,0
3.0753647799999997,0,1,1,1,0,1,1,0,1,0,1
3.06559472,0,1,1,1,0,1,1,0,1,0,1
3.084056104,0,1,1,1,0,1,1,0,1,0,1
3.130166706,0,1,1,1,0,1,1,1,1,1,0
3.08648649,0,1,1,1,0,1,1,1,1,1,0
3.112800452,0,1,1,1,0,1,1,1,1,1,0
4.890788142,0,1,1,1,0,1,1,0,0,0,1
5.146439576,0,1,1,1,0,1,1,0,0,0,1
4.997921007,0,1,1,1,0,1,1,0,0,0,1
3.082171038,0,1,1,1,0,1,1,1,1,0,0
3.063105176,0,1,1,1,0,1,1,1,1,0,0
3.1414151200000004,0,1,1,1,0,1,1,1,1,0,0
3.078162114,0,1,1,1,0,1,1,1,1,0,1
3.120310492,0,1,1,1,0,1,1,1,1,0,1
3.10969794,0,1,1,1,0,1,1,1,1,0,1
4.916712451,0,1,1,1,0,1,1,0,0,1,1
4.980812871,0,1,1,1,0,1,1,0,0,1,1
4.971975741,0,1,1,1,0,1,1,0,0,1,1
4.94510119,0,1,1,1,0,1,1,1,0,0,1
5.044077419,0,1,1,1,0,1,1,1,0,0,1
4.906398727,0,1,1,1,0,1,1,1,0,0,1
3.099820845,0,1,1,1,0,1,1,0,1,1,1
3.14641167,0,1,1,1,0,1,1,0,1,1,1
3.147397931,0,1,1,1,0,1,1,0,1,1,1
4.9670433979999995,0,1,1,1,0,1,1,0,0,1,0
4.912067276999999,0,1,1,1,0,1,1,0,0,1,0
4.967598145,0,1,1,1,0,1,1,0,0,1,0
3.118779669,0,1,1,1,0,1,1,0,1,0,0
3.0867184489999997,0,1,1,1,0,1,1,0,1,0,0
3.139540434,0,1,1,1,0,1,1,0,1,0,0
3.0188944699999998,0,1,1,1,0,1,1,1,1,1,1
3.060075638,0,1,1,1,0,1,1,1,1,1,1
3.044723258,0,1,1,1,0,1,1,1,1,1,1
3.1203488480000003,0,1,1,1,0,1,1,0,1,1,0
3.096999242,0,1,1,1,0,1,1,0,1,1,0
3.152426432,0,1,1,1,0,1,1,0,1,1,0
4.927256574,0,1,1,1,0,1,1,0,0,0,0
4.98504642,0,1,1,1,0,1,1,0,0,0,0
4.969113050000001,0,1,1,1,0,1,1,0,0,0,0
4.933583694,0,1,1,1,0,1,1,1,0,1,1
4.9190818919999995,0,1,1,1,0,1,1,1,0,1,1
4.922306956000001,0,1,1,1,0,1,1,1,0,1,1
5.2992863990000005,1,1,0,0,0,1,0,1,0,1,0
5.178769534000001,1,1,0,0,0,1,0,1,0,1,0
5.180273616,1,1,0,0,0,1,0,1,0,1,0
5.200926138,1,1,0,0,0,1,0,1,0,0,0
5.164278288,1,1,0,0,0,1,0,1,0,0,0
5.202572111,1,1,0,0,0,1,0,1,0,0,0
3.465330801,1,1,0,0,0,1,0,0,1,0,1
3.369717835,1,1,0,0,0,1,0,0,1,0,1
3.378435091,1,1,0,0,0,1,0,0,1,0,1
3.568254627,1,1,0,0,0,1,0,1,1,1,0
3.318737819,1,1,0,0,0,1,0,1,1,1,0
3.344540245,1,1,0,0,0,1,0,1,1,1,0
5.197380345,1,1,0,0,0,1,0,0,0,0,1
5.336683475,1,1,0,0,0,1,0,0,0,0,1
5.331324314,1,1,0,0,0,1,0,0,0,0,1
3.372683088,1,1,0,0,0,1,0,1,1,0,0
3.6260558880000002,1,1,0,0,0,1,0,1,1,0,0
3.431371313,1,1,0,0,0,1,0,1,1,0,0
3.391756227,1,1,0,0,0,1,0,1,1,0,1
3.339597817,1,1,0,0,0,1,0,1,1,0,1
3.345882424,1,1,0,0,0,1,0,1,1,0,1
5.201432711,1,1,0,0,0,1,0,0,0,1,1
5.382849707999999,1,1,0,0,0,1,0,0,0,1,1
5.226192479000001,1,1,0,0,0,1,0,0,0,1,1
5.323105630000001,1,1,0,0,0,1,0,1,0,0,1
5.263536257999999,1,1,0,0,0,1,0,1,0,0,1
5.236916766,1,1,0,0,0,1,0,1,0,0,1
3.4348387110000003,1,1,0,0,0,1,0,0,1,1,1
3.405775073,1,1,0,0,0,1,0,0,1,1,1
3.444550349,1,1,0,0,0,1,0,0,1,1,1
5.289125364999999,1,1,0,0,0,1,0,0,0,1,0
5.2236635609999995,1,1,0,0,0,1,0,0,0,1,0
5.241003119999999,1,1,0,0,0,1,0,0,0,1,0
3.469835507,1,1,0,0,0,1,0,0,1,0,0
3.46405333,1,1,0,0,0,1,0,0,1,0,0
3.445286389,1,1,0,0,0,1,0,0,1,0,0
3.415082152,1,1,0,0,0,1,0,1,1,1,1
3.393222138,1,1,0,0,0,1,0,1,1,1,1
3.332399718,1,1,0,0,0,1,0,1,1,1,1
3.50550379,1,1,0,0,0,1,0,0,1,1,0
3.3896447789999997,1,1,0,0,0,1,0,0,1,1,0
3.439388882,1,1,0,0,0,1,0,0,1,1,0
5.3406717630000005,1,1,0,0,0,1,0,0,0,0,0
5.2544378709999995,1,1,0,0,0,1,0,0,0,0,0
5.245476967,1,1,0,0,0,1,0,0,0,0,0
5.214070163,1,1,0,0,0,1,0,1,0,1,1
5.210206738,1,1,0,0,0,1,0,1,0,1,1
5.277335179,1,1,0,0,0,1,0,1,0,1,1
5.221235002,1,1,0,0,1,0,0,1,0,1,0
5.207789312,1,1,0,0,1,0,0,1,0,1,0
5.265155125,1,1,0,0,1,0,0,1,0,1,0
5.268942922,1,1,0,0,1,0,0,1,0,0,0
5.330493843,1,1,0,0,1,0,0,1,0,0,0
5.3756576350000005,1,1,0,0,1,0,0,1,0,0,0
3.4252007009999996,1,1,0,0,1,0,0,0,1,0,1
3.418510182,1,1,0,0,1,0,0,0,1,0,1
3.415263729,1,1,0,0,1,0,0,0,1,0,1
3.354227281,1,1,0,0,1,0,0,1,1,1,0
3.3701389660000003,1,1,0,0,1,0,0,1,1,1,0
3.343453257,1,1,0,0,1,0,0,1,1,1,0
5.350893386,1,1,0,0,1,0,0,0,0,0,1
5.215001406000001,1,1,0,0,1,0,0,0,0,0,1
5.214215608,1,1,0,0,1,0,0,0,0,0,1
3.4133617079999996,1,1,0,0,1,0,0,1,1,0,0
3.388149212,1,1,0,0,1,0,0,1,1,0,0
3.374156819,1,1,0,0,1,0,0,1,1,0,0
3.430578633,1,1,0,0,1,0,0,1,1,0,1
3.3838854929999997,1,1,0,0,1,0,0,1,1,0,1
3.4589933459999997,1,1,0,0,1,0,0,1,1,0,1
5.280804959999999,1,1,0,0,1,0,0,0,0,1,1
5.309071657,1,1,0,0,1,0,0,0,0,1,1
5.248346497,1,1,0,0,1,0,0,0,0,1,1
5.240890376,1,1,0,0,1,0,0,1,0,0,1
5.1959703909999995,1,1,0,0,1,0,0,1,0,0,1
5.1734191130000005,1,1,0,0,1,0,0,1,0,0,1
3.445583757,1,1,0,0,1,0,0,0,1,1,1
3.460244464,1,1,0,0,1,0,0,0,1,1,1
3.3897929889999996,1,1,0,0,1,0,0,0,1,1,1
5.211510061,1,1,0,0,1,0,0,0,0,1,0
5.215162262,1,1,0,0,1,0,0,0,0,1,0
5.204411492,1,1,0,0,1,0,0,0,0,1,0
3.458037576,1,1,0,0,1,0,0,0,1,0,0
3.3881460960000003,1,1,0,0,1,0,0,0,1,0,0
3.4244896049999998,1,1,0,0,1,0,0,0,1,0,0
3.3632027740000003,1,1,0,0,1,0,0,1,1,1,1
3.3463400560000003,1,1,0,0,1,0,0,1,1,1,1
3.518871422,1,1,0,0,1,0,0,1,1,1,1
3.378071031,1,1,0,0,1,0,0,0,1,1,0
3.373492831,1,1,0,0,1,0,0,0,1,1,0
3.3458752700000005,1,1,0,0,1,0,0,0,1,1,0
5.359404194,1,1,0,0,1,0,0,0,0,0,0
5.331443267,1,1,0,0,1,0,0,0,0,0,0
5.348684356,1,1,0,0,1,0,0,0,0,0,0
5.202788744999999,1,1,0,0,1,0,0,1,0,1,1
5.214668546,1,1,0,0,1,0,0,1,0,1,1
5.2530499960000006,1,1,0,0,1,0,0,1,0,1,1
4.966870044,0,1,1,1,1,0,1,1,0,1,0
5.08977999,0,1,1,1,1,0,1,1,0,1,0
4.849999001,0,1,1,1,1,0,1,1,0,1,0
4.926878324,0,1,1,1,1,0,1,1,0,0,0
4.891180661,0,1,1,1,1,0,1,1,0,0,0
4.956871766,0,1,1,1,1,0,1,1,0,0,0
3.16073906,0,1,1,1,1,0,1,0,1,0,1
3.0737835490000003,0,1,1,1,1,0,1,0,1,0,1
3.1292974669999998,0,1,1,1,1,0,1,0,1,0,1
3.0439179530000002,0,1,1,1,1,0,1,1,1,1,0
3.084078638,0,1,1,1,1,0,1,1,1,1,0
3.061075307,0,1,1,1,1,0,1,1,1,1,0
5.008646326,0,1,1,1,1,0,1,0,0,0,1
4.852007191999999,0,1,1,1,1,0,1,0,0,0,1
5.008214081,0,1,1,1,1,0,1,0,0,0,1
3.1244297320000003,0,1,1,1,1,0,1,1,1,0,0
3.044201542,0,1,1,1,1,0,1,1,1,0,0
3.087843248,0,1,1,1,1,0,1,1,1,0,0
3.0243547489999996,0,1,1,1,1,0,1,1,1,0,1
3.0595382460000002,0,1,1,1,1,0,1,1,1,0,1
3.0773267239999997,0,1,1,1,1,0,1,1,1,0,1
4.935964071,0,1,1,1,1,0,1,0,0,1,1
4.943581228,0,1,1,1,1,0,1,0,0,1,1
5.102949005999999,0,1,1,1,1,0,1,0,0,1,1
4.975466978,0,1,1,1,1,0,1,1,0,0,1
4.875816878,0,1,1,1,1,0,1,1,0,0,1
4.94653598,0,1,1,1,1,0,1,1,0,0,1
3.079892159,0,1,1,1,1,0,1,0,1,1,1
3.125185508,0,1,1,1,1,0,1,0,1,1,1
3.09547442,0,1,1,1,1,0,1,0,1,1,1
4.998880938,0,1,1,1,1,0,1,0,0,1,0
4.943315943,0,1,1,1,1,0,1,0,0,1,0
4.843123581,0,1,1,1,1,0,1,0,0,1,0
3.079532712,0,1,1,1,1,0,1,0,1,0,0
3.057940454,0,1,1,1,1,0,1,0,1,0,0
3.142318172,0,1,1,1,1,0,1,0,1,0,0
3.072147096,0,1,1,1,1,0,1,1,1,1,1
3.125083544,0,1,1,1,1,0,1,1,1,1,1
3.1090438700000003,0,1,1,1,1,0,1,1,1,1,1
3.1897839439999998,0,1,1,1,1,0,1,0,1,1,0
3.123371478,0,1,1,1,1,0,1,0,1,1,0
3.084903605,0,1,1,1,1,0,1,0,1,1,0
4.976827604,0,1,1,1,1,0,1,0,0,0,0
4.842391135,0,1,1,1,1,0,1,0,0,0,0
5.0598481060000005,0,1,1,1,1,0,1,0,0,0,0
4.976305234,0,1,1,1,1,0,1,1,0,1,1
4.92459331,0,1,1,1,1,0,1,1,0,1,1
4.9762191520000005,0,1,1,1,1,0,1,1,0,1,1
5.056400275,1,1,1,0,1,1,1,1,0,1,0
4.982567754,1,1,1,0,1,1,1,1,0,1,0
5.039487571,1,1,1,0,1,1,1,1,0,1,0
5.022795482,1,1,1,0,1,1,1,1,0,0,0
5.05119099,1,1,1,0,1,1,1,1,0,0,0
5.081689778,1,1,1,0,1,1,1,1,0,0,0
3.2367053959999996,1,1,1,0,1,1,1,0,1,0,1
3.29292904,1,1,1,0,1,1,1,0,1,0,1
3.1512633500000002,1,1,1,0,1,1,1,0,1,0,1
3.190247856,1,1,1,0,1,1,1,1,1,1,0
3.209201872,1,1,1,0,1,1,1,1,1,1,0
3.1857084920000003,1,1,1,0,1,1,1,1,1,1,0
5.175678071999999,1,1,1,0,1,1,1,0,0,0,1
5.258032965,1,1,1,0,1,1,1,0,0,0,1
6.191089143,1,1,1,0,1,1,1,0,0,0,1
3.1866311030000003,1,1,1,0,1,1,1,1,1,0,0
3.181392213,1,1,1,0,1,1,1,1,1,0,0
3.2165457440000003,1,1,1,0,1,1,1,1,1,0,0
3.25059587,1,1,1,0,1,1,1,1,1,0,1
3.187381107,1,1,1,0,1,1,1,1,1,0,1
3.205539328,1,1,1,0,1,1,1,1,1,0,1
5.086471205,1,1,1,0,1,1,1,0,0,1,1
5.134584735,1,1,1,0,1,1,1,0,0,1,1
5.100027445,1,1,1,0,1,1,1,0,0,1,1
5.12922644,1,1,1,0,1,1,1,1,0,0,1
5.018447803,1,1,1,0,1,1,1,1,0,0,1
5.037221666,1,1,1,0,1,1,1,1,0,0,1
3.183124894,1,1,1,0,1,1,1,0,1,1,1
3.175369855,1,1,1,0,1,1,1,0,1,1,1
3.189937253,1,1,1,0,1,1,1,0,1,1,1
5.0271551080000005,1,1,1,0,1,1,1,0,0,1,0
5.093974119,1,1,1,0,1,1,1,0,0,1,0
5.111053792,1,1,1,0,1,1,1,0,0,1,0
3.228466139,1,1,1,0,1,1,1,0,1,0,0
3.183576399,1,1,1,0,1,1,1,0,1,0,0
3.2038397339999998,1,1,1,0,1,1,1,0,1,0,0
3.165729508,1,1,1,0,1,1,1,1,1,1,1
3.2106083169999997,1,1,1,0,1,1,1,1,1,1,1
3.2573306509999997,1,1,1,0,1,1,1,1,1,1,1
3.1720909059999998,1,1,1,0,1,1,1,0,1,1,0
3.1702631570000004,1,1,1,0,1,1,1,0,1,1,0
3.17583062,1,1,1,0,1,1,1,0,1,1,0
5.087168634,1,1,1,0,1,1,1,0,0,0,0
5.044825424,1,1,1,0,1,1,1,0,0,0,0
5.217047234000001,1,1,1,0,1,1,1,0,0,0,0
5.059454686,1,1,1,0,1,1,1,1,0,1,1
5.144747870000001,1,1,1,0,1,1,1,1,0,1,1
4.967431047000001,1,1,1,0,1,1,1,1,0,1,1
5.103711552,1,0,0,1,1,1,0,1,0,1,0
5.122713066999999,1,0,0,1,1,1,0,1,0,1,0
5.134334647,1,0,0,1,1,1,0,1,0,1,0
5.150907895,1,0,0,1,1,1,0,1,0,0,0
5.198922325,1,0,0,1,1,1,0,1,0,0,0
5.251238355,1,0,0,1,1,1,0,1,0,0,0
3.296601791,1,0,0,1,1,1,0,0,1,0,1
3.374159068,1,0,0,1,1,1,0,0,1,0,1
3.302111499,1,0,0,1,1,1,0,0,1,0,1
3.233846366,1,0,0,1,1,1,0,1,1,1,0
3.305368326,1,0,0,1,1,1,0,1,1,1,0
3.276872601,1,0,0,1,1,1,0,1,1,1,0
5.247396078,1,0,0,1,1,1,0,0,0,0,1
5.176787701,1,0,0,1,1,1,0,0,0,0,1
5.15142261,1,0,0,1,1,1,0,0,0,0,1
3.332585932,1,0,0,1,1,1,0,1,1,0,0
3.2478305190000003,1,0,0,1,1,1,0,1,1,0,0
3.304019222,1,0,0,1,1,1,0,1,1,0,0
3.289982104,1,0,0,1,1,1,0,1,1,0,1
3.257356416,1,0,0,1,1,1,0,1,1,0,1
3.263505627,1,0,0,1,1,1,0,1,1,0,1
5.09923611,1,0,0,1,1,1,0,0,0,1,1
5.270086621000001,1,0,0,1,1,1,0,0,0,1,1
5.200271556000001,1,0,0,1,1,1,0,0,0,1,1
5.035050206,1,0,0,1,1,1,0,1,0,0,1
5.191065266,1,0,0,1,1,1,0,1,0,0,1
5.246212039,1,0,0,1,1,1,0,1,0,0,1
3.318627303,1,0,0,1,1,1,0,0,1,1,1
3.266422266,1,0,0,1,1,1,0,0,1,1,1
3.2673068339999998,1,0,0,1,1,1,0,0,1,1,1
5.1674587480000005,1,0,0,1,1,1,0,0,0,1,0
5.103956838,1,0,0,1,1,1,0,0,0,1,0
5.195447991,1,0,0,1,1,1,0,0,0,1,0
3.336384157,1,0,0,1,1,1,0,0,1,0,0
3.370463699,1,0,0,1,1,1,0,0,1,0,0
3.2823491000000002,1,0,0,1,1,1,0,0,1,0,0
3.318468685,1,0,0,1,1,1,0,1,1,1,1
3.241104528,1,0,0,1,1,1,0,1,1,1,1
3.2438245809999997,1,0,0,1,1,1,0,1,1,1,1
3.344986196,1,0,0,1,1,1,0,0,1,1,0
3.391333906,1,0,0,1,1,1,0,0,1,1,0
3.30932496,1,0,0,1,1,1,0,0,1,1,0
5.090204225,1,0,0,1,1,1,0,0,0,0,0
5.0854121779999995,1,0,0,1,1,1,0,0,0,0,0
5.20898456,1,0,0,1,1,1,0,0,0,0,0
5.106047828,1,0,0,1,1,1,0,1,0,1,1
5.0697663330000005,1,0,0,1,1,1,0,1,0,1,1
5.109994692,1,0,0,1,1,1,0,1,0,1,1
5.040816727,1,1,1,1,0,1,1,1,0,1,0
5.145383702,1,1,1,1,0,1,1,1,0,1,0
4.94150048,1,1,1,1,0,1,1,1,0,1,0
4.938366873,1,1,1,1,0,1,1,1,0,0,0
5.167007364,1,1,1,1,0,1,1,1,0,0,0
5.021565903,1,1,1,1,0,1,1,1,0,0,0
3.1274209400000004,1,1,1,1,0,1,1,0,1,0,1
3.108084434,1,1,1,1,0,1,1,0,1,0,1
3.081868129,1,1,1,1,0,1,1,0,1,0,1
3.0733975,1,1,1,1,0,1,1,1,1,1,0
3.1332895709999997,1,1,1,1,0,1,1,1,1,1,0
3.0524105469999996,1,1,1,1,0,1,1,1,1,1,0
5.018639659,1,1,1,1,0,1,1,0,0,0,1
5.174785379,1,1,1,1,0,1,1,0,0,0,1
4.976864514,1,1,1,1,0,1,1,0,0,0,1
3.075171653,1,1,1,1,0,1,1,1,1,0,0
3.057156526,1,1,1,1,0,1,1,1,1,0,0
3.173652058,1,1,1,1,0,1,1,1,1,0,0
3.125929897,1,1,1,1,0,1,1,1,1,0,1
3.065936709,1,1,1,1,0,1,1,1,1,0,1
3.0694667019999997,1,1,1,1,0,1,1,1,1,0,1
5.004873612,1,1,1,1,0,1,1,0,0,1,1
5.062108447,1,1,1,1,0,1,1,0,0,1,1
4.995795393000001,1,1,1,1,0,1,1,0,0,1,1
4.925486344,1,1,1,1,0,1,1,1,0,0,1
4.968552848,1,1,1,1,0,1,1,1,0,0,1
5.0596502679999995,1,1,1,1,0,1,1,1,0,0,1
3.0658966810000003,1,1,1,1,0,1,1,0,1,1,1
3.076668722,1,1,1,1,0,1,1,0,1,1,1
3.095017444,1,1,1,1,0,1,1,0,1,1,1
4.932118415,1,1,1,1,0,1,1,0,0,1,0
4.92408588,1,1,1,1,0,1,1,0,0,1,0
4.9142760910000005,1,1,1,1,0,1,1,0,0,1,0
3.106456078,1,1,1,1,0,1,1,0,1,0,0
3.1592339259999997,1,1,1,1,0,1,1,0,1,0,0
3.114967336,1,1,1,1,0,1,1,0,1,0,0
3.078349325,1,1,1,1,0,1,1,1,1,1,1
3.1540580040000004,1,1,1,1,0,1,1,1,1,1,1
3.052521592,1,1,1,1,0,1,1,1,1,1,1
3.109863612,1,1,1,1,0,1,1,0,1,1,0
3.229541631,1,1,1,1,0,1,1,0,1,1,0
3.1336436169999997,1,1,1,1,0,1,1,0,1,1,0
5.097300295,1,1,1,1,0,1,1,0,0,0,0
4.9153325510000005,1,1,1,1,0,1,1,0,0,0,0
4.897323987,1,1,1,1,0,1,1,0,0,0,0
5.028944809,1,1,1,1,0,1,1,1,0,1,1
4.866589953,1,1,1,1,0,1,1,1,0,1,1
4.898757086,1,1,1,1,0,1,1,1,0,1,1
5.038778037,0,0,1,1,1,1,1,1,0,1,0
4.8614314830000005,0,0,1,1,1,1,1,1,0,1,0
4.970763476,0,0,1,1,1,1,1,1,0,1,0
4.931244855999999,0,0,1,1,1,1,1,1,0,0,0
5.040461757,0,0,1,1,1,1,1,1,0,0,0
4.9130464,0,0,1,1,1,1,1,1,0,0,0
3.10971645,0,0,1,1,1,1,1,0,1,0,1
3.10153204,0,0,1,1,1,1,1,0,1,0,1
3.076883332,0,0,1,1,1,1,1,0,1,0,1
3.097349252,0,0,1,1,1,1,1,1,1,1,0
3.0811538890000003,0,0,1,1,1,1,1,1,1,1,0
3.0807086519999998,0,0,1,1,1,1,1,1,1,1,0
5.047159977,0,0,1,1,1,1,1,0,0,0,1
8.046924809999998,0,0,1,1,1,1,1,0,0,0,1
5.022517476999999,0,0,1,1,1,1,1,0,0,0,1
3.045835168,0,0,1,1,1,1,1,1,1,0,0
3.089447939,0,0,1,1,1,1,1,1,1,0,0
3.0923474800000004,0,0,1,1,1,1,1,1,1,0,0
3.050234782,0,0,1,1,1,1,1,1,1,0,1
3.058480262,0,0,1,1,1,1,1,1,1,0,1
3.120933019,0,0,1,1,1,1,1,1,1,0,1
4.983923631,0,0,1,1,1,1,1,0,0,1,1
4.984941337,0,0,1,1,1,1,1,0,0,1,1
4.95535821,0,0,1,1,1,1,1,0,0,1,1
4.906162788,0,0,1,1,1,1,1,1,0,0,1
4.903589502,0,0,1,1,1,1,1,1,0,0,1
4.922838594,0,0,1,1,1,1,1,1,0,0,1
3.1267822140000003,0,0,1,1,1,1,1,0,1,1,1
3.120824174,0,0,1,1,1,1,1,0,1,1,1
3.316487376,0,0,1,1,1,1,1,0,1,1,1
4.835583854,0,0,1,1,1,1,1,0,0,1,0
4.976697833,0,0,1,1,1,1,1,0,0,1,0
5.046002489999999,0,0,1,1,1,1,1,0,0,1,0
3.0766390649999997,0,0,1,1,1,1,1,0,1,0,0
3.159294637,0,0,1,1,1,1,1,0,1,0,0
3.160814784,0,0,1,1,1,1,1,0,1,0,0
3.093817521,0,0,1,1,1,1,1,1,1,1,1
3.110385784,0,0,1,1,1,1,1,1,1,1,1
3.133809422,0,0,1,1,1,1,1,1,1,1,1
3.058762028,0,0,1,1,1,1,1,0,1,1,0
3.147239714,0,0,1,1,1,1,1,0,1,1,0
3.1141356700000005,0,0,1,1,1,1,1,0,1,1,0
4.947744803,0,0,1,1,1,1,1,0,0,0,0
5.001302097,0,0,1,1,1,1,1,0,0,0,0
4.987137042,0,0,1,1,1,1,1,0,0,0,0
4.957312344,0,0,1,1,1,1,1,1,0,1,1
4.922739612,0,0,1,1,1,1,1,1,0,1,1
4.9621528349999995,0,0,1,1,1,1,1,1,0,1,1
5.175441846,1,1,0,1,0,1,0,1,0,1,0
5.138651766,1,1,0,1,0,1,0,1,0,1,0
5.117536047,1,1,0,1,0,1,0,1,0,1,0
5.172811458,1,1,0,1,0,1,0,1,0,0,0
5.124103186,1,1,0,1,0,1,0,1,0,0,0
5.1727420529999995,1,1,0,1,0,1,0,1,0,0,0
3.327600678,1,1,0,1,0,1,0,0,1,0,1
3.3573803929999997,1,1,0,1,0,1,0,0,1,0,1
3.372991151,1,1,0,1,0,1,0,0,1,0,1
3.363683992,1,1,0,1,0,1,0,1,1,1,0
3.325777029,1,1,0,1,0,1,0,1,1,1,0
3.232840943,1,1,0,1,0,1,0,1,1,1,0
5.1383767780000005,1,1,0,1,0,1,0,0,0,0,1
5.087745555000001,1,1,0,1,0,1,0,0,0,0,1
5.261587218,1,1,0,1,0,1,0,0,0,0,1
3.315307968,1,1,0,1,0,1,0,1,1,0,0
3.381012627,1,1,0,1,0,1,0,1,1,0,0
3.3522900160000004,1,1,0,1,0,1,0,1,1,0,0
3.263010112,1,1,0,1,0,1,0,1,1,0,1
3.347427618,1,1,0,1,0,1,0,1,1,0,1
3.275290333,1,1,0,1,0,1,0,1,1,0,1
5.196780477,1,1,0,1,0,1,0,0,0,1,1
5.100946107,1,1,0,1,0,1,0,0,0,1,1
5.252747362,1,1,0,1,0,1,0,0,0,1,1
5.139579414,1,1,0,1,0,1,0,1,0,0,1
5.171557321,1,1,0,1,0,1,0,1,0,0,1
5.204836003,1,1,0,1,0,1,0,1,0,0,1
3.3455956889999996,1,1,0,1,0,1,0,0,1,1,1
3.306100336,1,1,0,1,0,1,0,0,1,1,1
3.241936183,1,1,0,1,0,1,0,0,1,1,1
5.137002259,1,1,0,1,0,1,0,0,0,1,0
5.132433903,1,1,0,1,0,1,0,0,0,1,0
5.130827941,1,1,0,1,0,1,0,0,0,1,0
3.287693159,1,1,0,1,0,1,0,0,1,0,0
3.314927668,1,1,0,1,0,1,0,0,1,0,0
3.2568163730000004,1,1,0,1,0,1,0,0,1,0,0
3.293543175,1,1,0,1,0,1,0,1,1,1,1
3.2802177710000002,1,1,0,1,0,1,0,1,1,1,1
3.313842305,1,1,0,1,0,1,0,1,1,1,1
3.307580545,1,1,0,1,0,1,0,0,1,1,0
3.322917114,1,1,0,1,0,1,0,0,1,1,0
3.300787851,1,1,0,1,0,1,0,0,1,1,0
5.1994214009999995,1,1,0,1,0,1,0,0,0,0,0
5.085794987,1,1,0,1,0,1,0,0,0,0,0
5.238699659,1,1,0,1,0,1,0,0,0,0,0
5.149825764,1,1,0,1,0,1,0,1,0,1,1
5.157852709,1,1,0,1,0,1,0,1,0,1,1
5.015153337,1,1,0,1,0,1,0,1,0,1,1
5.121388678,1,0,0,1,1,0,0,1,0,1,0
5.257794731000001,1,0,0,1,1,0,0,1,0,1,0
5.073659796,1,0,0,1,1,0,0,1,0,1,0
5.185969376,1,0,0,1,1,0,0,1,0,0,0
5.135914572,1,0,0,1,1,0,0,1,0,0,0
5.094551881,1,0,0,1,1,0,0,1,0,0,0
3.343630687,1,0,0,1,1,0,0,0,1,0,1
3.30450489,1,0,0,1,1,0,0,0,1,0,1
3.3111872079999998,1,0,0,1,1,0,0,0,1,0,1
3.265774905,1,0,0,1,1,0,0,1,1,1,0
3.2988948259999997,1,0,0,1,1,0,0,1,1,1,0
3.256802304,1,0,0,1,1,0,0,1,1,1,0
5.137478518,1,0,0,1,1,0,0,0,0,0,1
